user_id,session_id,event_time,event_type,device_type,traffic_source,region,product_category,order_value
U00700,S00700,2025-01-06 10:29:37,add_to_cart,Mobile,Organic Search,South,Home,
U00701,S00701,2025-03-23 20:30:07,product_view,Mobile,Social,North,Fashion,
U00702,S00702,2025-02-01 00:07:48,product_view,Tablet,Paid Search,East,Home,
U00702,S00702,2025-02-01 00:12:48,add_to_cart,Tablet,Paid Search,East,Home,
U00702,S00702,2025-02-01 00:36:48,checkout_start,Tablet,Paid Search,East,Home,
U00703,S00703,2025-03-30 03:23:32,product_view,Desktop,Email,West,Fashion,
U00704,S00704,2025-03-01 22:08:22,product_view,Mobile,Paid Search,East,Electronics,
U00704,S00704,2025-03-01 22:26:22,add_to_cart,Mobile,Paid Search,East,Electronics,
U00704,S00704,2025-03-01 23:07:22,checkout_start,Mobile,Paid Search,East,Electronics,
U00705,S00705,2025-03-07 06:49:40,product_view,Mobile,Paid Search,East,Sports,
U00705,S00705,2025-03-07 06:56:40,add_to_cart,Mobile,Paid Search,East,Sports,
U00706,S00706,2025-02-08 08:43:44,product_view,Mobile,Paid Search,South,Beauty,
U00707,S00707,2025-03-08 09:23:49,product_view,Mobile,Direct,Central,Electronics,
U00708,S00708,2025-01-29 06:50:57,product_view,Mobile,Referral,North,Electronics,
U00709,S00709,2025-03-31 03:26:29,product_view,Desktop,Referral,Central,Beauty,
U00710,S00710,2025-03-30 11:08:52,product_view,Mobile,Organic Search,North,Fashion,
U00711,S00711,2025-02-08 00:47:52,product_view,Tablet,Direct,Central,Electronics,
U00711,S00711,2025-02-08 00:56:52,add_to_cart,Tablet,Direct,Central,Electronics,
U00712,S00712,2025-01-11 13:44:48,product_view,Mobile,Organic Search,North,Electronics,
U00713,S00713,2025-01-14 01:50:42,product_view,Mobile,Social,West,Electronics,
U00714,S00714,2025-03-27 00:48:06,product_view,Mobile,Organic Search,South,Electronics,
U00715,S00715,2025-02-14 00:05:09,product_view,Tablet,Organic Search,Central,Electronics,
U00716,S00716,2025-03-06 23:39:15,product_view,Tablet,Referral,South,Electronics,
U00717,S00717,2025-01-25 09:10:57,product_view,Mobile,Email,West,Home,
U00718,S00718,2025-03-02 11:44:37,product_view,Mobile,Social,Central,Sports,
U00718,S00718,2025-03-02 12:28:37,add_to_cart,Mobile,Social,Central,Sports,
U00719,S00719,2025-01-30 13:07:48,product_view,Mobile,Paid Search,South,Electronics,
U00720,S00720,2025-02-06 17:46:02,product_view,Mobile,Organic Search,North,Beauty,
U00720,S00720,2025-02-06 18:18:02,add_to_cart,Mobile,Organic Search,North,Beauty,
U00720,S00720,2025-02-06 18:37:02,checkout_start,Mobile,Organic Search,North,Beauty,
U00721,S00721,2025-02-22 09:54:27,product_view,Desktop,Social,Central,Electronics,
U00721,S00721,2025-02-22 09:59:27,add_to_cart,Desktop,Social,Central,Electronics,
U00722,S00722,2025-03-28 15:43:06,product_view,Desktop,Referral,South,Electronics,
U00723,S00723,2025-03-30 18:06:47,product_view,Desktop,Social,North,Fashion,
U00724,S00724,2025-03-18 12:07:14,product_view,Tablet,Organic Search,Central,Fashion,
U00725,S00725,2025-02-04 20:25:22,product_view,Desktop,Paid Search,West,Home,
U00726,S00726,2025-02-28 03:07:16,product_view,Desktop,Paid Search,East,Fashion,
U00727,S00727,2025-01-09 15:43:01,product_view,Mobile,Referral,North,Beauty,
U00728,S00728,2025-01-13 02:42:48,product_view,Mobile,Social,North,Home,
U00729,S00729,2025-03-06 08:34:21,product_view,Mobile,Direct,South,Fashion,
U00730,S00730,2025-01-16 12:28:20,product_view,Desktop,Organic Search,West,Sports,
U00731,S00731,2025-02-08 22:10:31,product_view,Mobile,Organic Search,North,Home,
U00732,S00732,2025-03-04 21:35:43,product_view,Mobile,Paid Search,West,Home,
U00733,S00733,2025-02-03 15:37:24,product_view,Mobile,Direct,North,Electronics,
U00734,S00734,2025-01-06 04:53:23,product_view,Mobile,Referral,South,Electronics,
U00734,S00734,2025-01-06 05:41:23,add_to_cart,Mobile,Referral,South,Electronics,
U00735,S00735,2025-02-15 13:22:03,product_view,Desktop,Direct,South,Fashion,
U00736,S00736,2025-01-09 09:07:21,product_view,Mobile,Direct,East,Sports,
U00736,S00736,2025-01-09 09:42:21,add_to_cart,Mobile,Direct,East,Sports,
U00736,S00736,2025-01-09 10:12:21,checkout_start,Mobile,Direct,East,Sports,
U00737,S00737,2025-03-02 18:01:20,product_view,Mobile,Direct,East,Electronics,
U00737,S00737,2025-03-02 18:26:20,add_to_cart,Mobile,Direct,East,Electronics,
U00737,S00737,2025-03-02 18:33:20,checkout_start,Mobile,Direct,East,Electronics,
U00738,S00738,2025-03-27 10:10:39,product_view,Mobile,Social,South,Home,
U00738,S00738,2025-03-27 10:38:39,add_to_cart,Mobile,Social,South,Home,
U00738,S00738,2025-03-27 11:19:39,checkout_start,Mobile,Social,South,Home,
U00739,S00739,2025-01-07 09:36:25,product_view,Desktop,Email,East,Fashion,
U00740,S00740,2025-03-17 10:17:04,product_view,Desktop,Referral,West,Home,
U00741,S00741,2025-02-08 16:51:19,product_view,Desktop,Paid Search,South,Electronics,
U00742,S00742,2025-02-28 21:48:35,product_view,Desktop,Organic Search,East,Home,
U00742,S00742,2025-02-28 21:50:35,add_to_cart,Desktop,Organic Search,East,Home,
U00742,S00742,2025-02-28 22:24:35,checkout_start,Desktop,Organic Search,East,Home,
U00743,S00743,2025-03-01 08:59:40,product_view,Desktop,Organic Search,Central,Beauty,
U00744,S00744,2025-03-22 01:33:12,product_view,Desktop,Social,East,Home,
U00745,S00745,2025-02-25 13:20:55,product_view,Mobile,Organic Search,West,Fashion,
U00746,S00746,2025-03-24 05:16:43,product_view,Mobile,Organic Search,East,Beauty,
U00747,S00747,2025-02-09 14:31:35,product_view,Mobile,Organic Search,North,Electronics,
U00748,S00748,2025-01-04 08:50:51,product_view,Mobile,Referral,South,Fashion,
U00748,S00748,2025-01-04 09:26:51,add_to_cart,Mobile,Referral,South,Fashion,
U00748,S00748,2025-01-04 09:29:51,checkout_start,Mobile,Referral,South,Fashion,
U00749,S00749,2025-03-19 09:55:04,product_view,Mobile,Organic Search,Central,Electronics,
U00750,S00750,2025-01-18 07:07:36,product_view,Mobile,Paid Search,West,Electronics,
U00751,S00751,2025-03-09 08:31:56,product_view,Tablet,Direct,Central,Sports,
U00751,S00751,2025-03-09 09:10:56,add_to_cart,Tablet,Direct,Central,Sports,
U00751,S00751,2025-03-09 09:31:56,checkout_start,Tablet,Direct,Central,Sports,
U00751,S00751,2025-03-09 09:50:56,purchase,Tablet,Direct,Central,Sports,226.43
U00752,S00752,2025-01-14 05:13:17,product_view,Desktop,Social,Central,Electronics,
U00753,S00753,2025-01-15 10:34:27,product_view,Mobile,Direct,East,Fashion,
U00754,S00754,2025-03-02 22:23:52,product_view,Mobile,Paid Search,West,Electronics,
U00754,S00754,2025-03-02 23:05:52,add_to_cart,Mobile,Paid Search,West,Electronics,
U00755,S00755,2025-03-30 21:15:16,product_view,Desktop,Email,West,Sports,
U00756,S00756,2025-01-16 17:55:15,product_view,Mobile,Referral,South,Beauty,
U00757,S00757,2025-02-02 09:05:59,product_view,Mobile,Referral,South,Sports,
U00758,S00758,2025-03-22 10:56:51,product_view,Mobile,Organic Search,Central,Sports,
U00759,S00759,2025-03-04 15:47:26,product_view,Mobile,Organic Search,Central,Beauty,
U00760,S00760,2025-01-21 22:16:32,product_view,Mobile,Paid Search,Central,Electronics,
U00760,S00760,2025-01-21 22:43:32,add_to_cart,Mobile,Paid Search,Central,Electronics,
U00761,S00761,2025-01-07 20:41:11,product_view,Desktop,Social,East,Electronics,
U00762,S00762,2025-02-10 18:05:07,product_view,Desktop,Organic Search,East,Home,
U00762,S00762,2025-02-10 18:39:07,add_to_cart,Desktop,Organic Search,East,Home,
U00763,S00763,2025-02-22 10:28:30,product_view,Desktop,Direct,North,Home,
U00764,S00764,2025-02-06 06:05:26,product_view,Mobile,Organic Search,East,Fashion,
U00764,S00764,2025-02-06 06:31:26,add_to_cart,Mobile,Organic Search,East,Fashion,
U00765,S00765,2025-03-13 20:39:40,product_view,Tablet,Email,South,Sports,
U00765,S00765,2025-03-13 20:45:40,add_to_cart,Tablet,Email,South,Sports,
U00766,S00766,2025-02-24 19:16:09,product_view,Mobile,Social,North,Fashion,
U00766,S00766,2025-02-24 19:40:09,add_to_cart,Mobile,Social,North,Fashion,
U00766,S00766,2025-02-24 20:17:09,checkout_start,Mobile,Social,North,Fashion,
U00766,S00766,2025-02-24 20:40:09,purchase,Mobile,Social,North,Fashion,167.23
U00767,S00767,2025-01-29 22:13:12,product_view,Desktop,Referral,Central,Fashion,
U00768,S00768,2025-02-25 06:38:13,product_view,Desktop,Paid Search,West,Fashion,
U00769,S00769,2025-01-19 00:18:16,product_view,Mobile,Social,East,Fashion,
U00769,S00769,2025-01-19 00:47:16,add_to_cart,Mobile,Social,East,Fashion,
U00770,S00770,2025-01-18 10:44:25,product_view,Mobile,Social,East,Electronics,
U00771,S00771,2025-01-13 17:03:03,product_view,Desktop,Social,West,Fashion,
U00772,S00772,2025-03-18 22:47:51,product_view,Mobile,Referral,Central,Sports,
U00772,S00772,2025-03-18 23:04:51,add_to_cart,Mobile,Referral,Central,Sports,
U00772,S00772,2025-03-18 23:29:51,checkout_start,Mobile,Referral,Central,Sports,
U00772,S00772,2025-03-18 23:42:51,purchase,Mobile,Referral,Central,Sports,207.95
U00773,S00773,2025-01-22 16:31:59,product_view,Mobile,Email,North,Electronics,
U00773,S00773,2025-01-22 17:01:59,add_to_cart,Mobile,Email,North,Electronics,
U00773,S00773,2025-01-22 17:22:59,checkout_start,Mobile,Email,North,Electronics,
U00774,S00774,2025-03-05 08:47:23,product_view,Mobile,Paid Search,South,Sports,
U00775,S00775,2025-02-03 16:20:27,product_view,Mobile,Email,West,Beauty,
U00776,S00776,2025-03-26 20:51:28,product_view,Mobile,Referral,West,Electronics,
U00776,S00776,2025-03-26 21:01:28,add_to_cart,Mobile,Referral,West,Electronics,
U00776,S00776,2025-03-26 21:13:28,checkout_start,Mobile,Referral,West,Electronics,
U00776,S00776,2025-03-26 21:22:28,purchase,Mobile,Referral,West,Electronics,65.8
U00777,S00777,2025-02-26 11:45:35,product_view,Mobile,Organic Search,Central,Fashion,
U00778,S00778,2025-01-12 06:55:18,product_view,Mobile,Email,Central,Electronics,
U00778,S00778,2025-01-12 07:06:18,add_to_cart,Mobile,Email,Central,Electronics,
U00779,S00779,2025-01-01 16:49:36,product_view,Desktop,Direct,West,Electronics,
U00779,S00779,2025-01-01 17:48:36,add_to_cart,Desktop,Direct,West,Electronics,
U00779,S00779,2025-01-01 18:20:36,checkout_start,Desktop,Direct,West,Electronics,
U00780,S00780,2025-02-20 11:37:59,product_view,Tablet,Organic Search,West,Home,
U00781,S00781,2025-03-26 15:29:40,product_view,Desktop,Organic Search,North,Beauty,
U00782,S00782,2025-02-27 10:46:46,product_view,Desktop,Organic Search,Central,Home,
U00783,S00783,2025-02-06 10:51:03,product_view,Desktop,Organic Search,Central,Beauty,
U00784,S00784,2025-01-31 12:05:01,product_view,Desktop,Direct,North,Fashion,
U00785,S00785,2025-03-25 04:07:19,product_view,Mobile,Social,South,Beauty,
U00786,S00786,2025-01-17 11:42:06,product_view,Mobile,Email,South,Home,
U00787,S00787,2025-03-14 19:27:05,product_view,Desktop,Direct,Central,Fashion,
U00788,S00788,2025-01-06 16:21:29,product_view,Desktop,Direct,East,Fashion,
U00789,S00789,2025-03-24 16:05:18,product_view,Desktop,Social,Central,Home,
U00790,S00790,2025-03-29 09:53:15,product_view,Mobile,Email,South,Sports,
U00791,S00791,2025-01-14 16:27:26,product_view,Mobile,Organic Search,North,Electronics,
U00791,S00791,2025-01-14 17:10:26,add_to_cart,Mobile,Organic Search,North,Electronics,
U00792,S00792,2025-01-03 03:47:42,product_view,Desktop,Paid Search,East,Beauty,
U00793,S00793,2025-02-08 10:37:46,product_view,Desktop,Email,North,Fashion,
U00794,S00794,2025-01-24 06:11:05,product_view,Desktop,Direct,South,Sports,
U00795,S00795,2025-01-01 12:07:00,product_view,Desktop,Email,North,Home,
U00795,S00795,2025-01-01 12:38:00,add_to_cart,Desktop,Email,North,Home,
U00795,S00795,2025-01-01 13:04:00,checkout_start,Desktop,Email,North,Home,
U00796,S00796,2025-03-20 11:44:43,product_view,Tablet,Direct,East,Home,
U00797,S00797,2025-01-25 03:52:01,product_view,Desktop,Email,North,Electronics,
U00798,S00798,2025-01-31 13:53:40,product_view,Mobile,Organic Search,East,Electronics,
U00799,S00799,2025-02-24 00:07:10,product_view,Desktop,Organic Search,West,Electronics,
U00800,S00800,2025-02-27 18:15:12,product_view,Desktop,Paid Search,East,Electronics,
U00800,S00800,2025-02-27 19:09:12,add_to_cart,Desktop,Paid Search,East,Electronics,
U00801,S00801,2025-02-23 15:47:37,product_view,Mobile,Organic Search,West,Beauty,
U00802,S00802,2025-03-17 23:39:59,product_view,Desktop,Paid Search,East,Fashion,
U00803,S00803,2025-02-24 18:20:35,product_view,Desktop,Direct,West,Home,
U00803,S00803,2025-02-24 19:18:35,add_to_cart,Desktop,Direct,West,Home,
U00803,S00803,2025-02-24 19:49:35,checkout_start,Desktop,Direct,West,Home,
U00803,S00803,2025-02-24 20:09:35,purchase,Desktop,Direct,West,Home,282.91
U00804,S00804,2025-01-25 15:22:28,product_view,Mobile,Social,North,Fashion,
U00804,S00804,2025-01-25 15:37:28,add_to_cart,Mobile,Social,North,Fashion,
U00805,S00805,2025-03-01 04:56:18,product_view,Desktop,Referral,Central,Beauty,
U00806,S00806,2025-02-16 15:51:54,product_view,Mobile,Paid Search,Central,Home,
U00806,S00806,2025-02-16 16:05:54,add_to_cart,Mobile,Paid Search,Central,Home,
U00806,S00806,2025-02-16 16:11:54,checkout_start,Mobile,Paid Search,Central,Home,
U00807,S00807,2025-02-23 15:19:15,product_view,Mobile,Organic Search,West,Electronics,
U00807,S00807,2025-02-23 15:23:15,add_to_cart,Mobile,Organic Search,West,Electronics,
U00808,S00808,2025-03-06 01:51:04,product_view,Mobile,Paid Search,West,Electronics,
U00808,S00808,2025-03-06 01:59:04,add_to_cart,Mobile,Paid Search,West,Electronics,
U00809,S00809,2025-02-15 01:49:56,product_view,Mobile,Organic Search,South,Fashion,
U00810,S00810,2025-01-14 22:03:59,product_view,Tablet,Email,Central,Home,
U00811,S00811,2025-03-20 19:50:54,product_view,Desktop,Referral,West,Sports,
U00812,S00812,2025-01-27 11:10:46,product_view,Desktop,Organic Search,North,Home,
U00812,S00812,2025-01-27 11:39:46,add_to_cart,Desktop,Organic Search,North,Home,
U00813,S00813,2025-01-18 03:54:12,product_view,Mobile,Email,North,Fashion,
U00814,S00814,2025-02-13 09:32:10,product_view,Mobile,Social,South,Beauty,
U00814,S00814,2025-02-13 09:56:10,add_to_cart,Mobile,Social,South,Beauty,
U00815,S00815,2025-03-09 13:50:14,product_view,Mobile,Direct,South,Beauty,
U00815,S00815,2025-03-09 14:18:14,add_to_cart,Mobile,Direct,South,Beauty,
U00815,S00815,2025-03-09 14:45:14,checkout_start,Mobile,Direct,South,Beauty,
U00816,S00816,2025-02-26 04:49:00,product_view,Tablet,Direct,West,Sports,
U00817,S00817,2025-01-22 13:03:25,product_view,Desktop,Organic Search,South,Fashion,
U00818,S00818,2025-03-22 22:51:42,product_view,Desktop,Direct,Central,Electronics,
U00819,S00819,2025-02-08 23:47:20,product_view,Tablet,Paid Search,Central,Beauty,
U00820,S00820,2025-03-31 12:28:41,product_view,Mobile,Paid Search,East,Sports,
U00820,S00820,2025-03-31 13:03:41,add_to_cart,Mobile,Paid Search,East,Sports,
U00821,S00821,2025-03-25 12:49:12,product_view,Desktop,Paid Search,South,Beauty,
U00822,S00822,2025-01-17 16:34:18,product_view,Mobile,Direct,South,Beauty,
U00822,S00822,2025-01-17 17:07:18,add_to_cart,Mobile,Direct,South,Beauty,
U00822,S00822,2025-01-17 17:41:18,checkout_start,Mobile,Direct,South,Beauty,
U00822,S00822,2025-01-17 18:02:18,purchase,Mobile,Direct,South,Beauty,64.81
U00823,S00823,2025-02-08 23:27:32,product_view,Mobile,Social,East,Electronics,
U00823,S00823,2025-02-08 23:31:32,add_to_cart,Mobile,Social,East,Electronics,
U00824,S00824,2025-01-16 14:19:36,product_view,Mobile,Direct,North,Beauty,
U00825,S00825,2025-03-14 22:57:40,product_view,Mobile,Referral,Central,Sports,
U00826,S00826,2025-03-15 21:08:45,product_view,Desktop,Organic Search,South,Home,
U00827,S00827,2025-02-16 14:06:09,product_view,Desktop,Organic Search,East,Electronics,
U00828,S00828,2025-03-02 06:28:04,product_view,Desktop,Organic Search,North,Sports,
U00829,S00829,2025-02-03 18:31:40,product_view,Desktop,Direct,East,Fashion,
U00830,S00830,2025-01-21 04:32:08,product_view,Mobile,Referral,East,Sports,
U00831,S00831,2025-03-30 06:29:30,product_view,Mobile,Referral,East,Home,
U00831,S00831,2025-03-30 06:40:30,add_to_cart,Mobile,Referral,East,Home,
U00832,S00832,2025-01-16 11:36:18,product_view,Mobile,Referral,West,Fashion,
U00832,S00832,2025-01-16 11:46:18,add_to_cart,Mobile,Referral,West,Fashion,
U00832,S00832,2025-01-16 12:06:18,checkout_start,Mobile,Referral,West,Fashion,
U00833,S00833,2025-03-17 13:03:59,product_view,Mobile,Direct,West,Electronics,
U00834,S00834,2025-01-16 17:22:04,product_view,Tablet,Organic Search,Central,Fashion,
U00835,S00835,2025-02-18 15:53:46,product_view,Mobile,Direct,East,Sports,
U00836,S00836,2025-03-27 14:09:55,product_view,Mobile,Organic Search,West,Beauty,
U00837,S00837,2025-02-20 10:34:02,product_view,Mobile,Direct,West,Fashion,
U00838,S00838,2025-01-04 18:40:50,product_view,Tablet,Social,West,Sports,
U00839,S00839,2025-03-21 17:36:48,product_view,Mobile,Direct,West,Electronics,
U00839,S00839,2025-03-21 18:13:48,add_to_cart,Mobile,Direct,West,Electronics,
U00839,S00839,2025-03-21 18:44:48,checkout_start,Mobile,Direct,West,Electronics,
U00840,S00840,2025-02-05 06:15:53,product_view,Mobile,Social,East,Sports,
U00841,S00841,2025-02-21 18:02:31,product_view,Tablet,Paid Search,Central,Home,
U00842,S00842,2025-02-10 12:16:05,product_view,Mobile,Paid Search,East,Sports,
U00842,S00842,2025-02-10 12:23:05,add_to_cart,Mobile,Paid Search,East,Sports,
U00842,S00842,2025-02-10 12:42:05,checkout_start,Mobile,Paid Search,East,Sports,
U00842,S00842,2025-02-10 12:51:05,purchase,Mobile,Paid Search,East,Sports,235.13
U00843,S00843,2025-02-11 05:01:45,product_view,Mobile,Referral,West,Electronics,
U00843,S00843,2025-02-11 05:26:45,add_to_cart,Mobile,Referral,West,Electronics,
U00843,S00843,2025-02-11 05:36:45,checkout_start,Mobile,Referral,West,Electronics,
U00843,S00843,2025-02-11 05:47:45,purchase,Mobile,Referral,West,Electronics,92.22
U00844,S00844,2025-03-18 18:15:31,product_view,Tablet,Email,North,Electronics,
U00845,S00845,2025-03-12 13:04:30,product_view,Desktop,Referral,South,Fashion,
U00845,S00845,2025-03-12 13:45:30,add_to_cart,Desktop,Referral,South,Fashion,
U00845,S00845,2025-03-12 13:47:30,checkout_start,Desktop,Referral,South,Fashion,
U00845,S00845,2025-03-12 14:06:30,purchase,Desktop,Referral,South,Fashion,209.03
U00846,S00846,2025-02-22 14:05:54,product_view,Mobile,Direct,West,Fashion,
U00847,S00847,2025-02-01 17:27:58,product_view,Mobile,Referral,South,Sports,
U00848,S00848,2025-03-25 05:00:03,product_view,Mobile,Email,Central,Home,
U00849,S00849,2025-02-14 20:13:37,product_view,Mobile,Direct,Central,Fashion,
U00850,S00850,2025-01-12 12:44:07,product_view,Mobile,Organic Search,East,Electronics,
U00851,S00851,2025-03-06 10:56:43,product_view,Desktop,Referral,Central,Electronics,
U00852,S00852,2025-03-26 10:21:13,product_view,Desktop,Referral,West,Fashion,
U00853,S00853,2025-01-01 19:30:00,product_view,Desktop,Organic Search,West,Home,
U00854,S00854,2025-02-20 17:05:50,product_view,Desktop,Paid Search,Central,Beauty,
U00855,S00855,2025-02-26 21:07:22,product_view,Desktop,Direct,Central,Beauty,
U00856,S00856,2025-03-31 00:07:29,product_view,Mobile,Direct,South,Beauty,
U00856,S00856,2025-03-31 00:20:29,add_to_cart,Mobile,Direct,South,Beauty,
U00856,S00856,2025-03-31 00:35:29,checkout_start,Mobile,Direct,South,Beauty,
U00857,S00857,2025-03-20 20:19:51,product_view,Desktop,Social,West,Electronics,
U00858,S00858,2025-03-19 06:00:12,product_view,Mobile,Direct,South,Fashion,
U00859,S00859,2025-01-22 17:12:42,product_view,Desktop,Organic Search,South,Home,
U00860,S00860,2025-01-09 04:16:59,product_view,Desktop,Direct,North,Home,
U00861,S00861,2025-03-28 00:44:43,product_view,Mobile,Direct,West,Electronics,
U00862,S00862,2025-03-24 21:41:03,product_view,Mobile,Direct,East,Sports,
U00863,S00863,2025-03-08 14:31:23,product_view,Mobile,Email,East,Electronics,
